Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2000","2000","ha","5161600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2000","2000","kg/ha","1975.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2000","2000","t","10197000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2001","2001","ha","6882000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2001","2001","kg/ha","3102","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2001","2001","t","21348000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2002","2002","ha","6749600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2002","2002","kg/ha","3045.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2002","2002","t","20556000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2003","2003","ha","3890000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2003","2003","kg/ha","2938.5","E","Estimated value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2003","2003","t","11430883.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2004","2004","ha","5533700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2004","2004","kg/ha","3166.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2004","2004","t","17520200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2005","2005","ha","6571000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2005","2005","kg/ha","2845.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2005","2005","t","18699200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2006","2006","ha","5511000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2006","2006","kg/ha","2530.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2006","2006","t","13947300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2007","2007","ha","5951300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2007","2007","kg/ha","2342","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2007","2007","t","13937700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2008","2008","ha","7053600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2008","2008","kg/ha","3669.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2008","2008","t","25885400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2009","2009","ha","6752900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2009","2009","kg/ha","3093","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2009","2009","t","20886400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2010","2010","ha","6284100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2010","2010","kg/ha","2681.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2010","2010","t","16851300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2011","2011","ha","6657300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2011","2011","kg/ha","3353.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2011","2011","t","22323600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2012","2012","ha","5629700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2012","2012","kg/ha","2799.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2012","2012","t","15762600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2013","2013","ha","6566100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2013","2013","kg/ha","3393.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2013","2013","t","22279300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2014","2014","ha","6010600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2014","2014","kg/ha","4011.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2014","2014","t","24113970","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2015","2015","ha","6839500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2015","2015","kg/ha","3879.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2015","2015","t","26532100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2016","2016","ha","6205800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2016","2016","kg/ha","4205.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2016","2016","t","26098830","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2017","2017","ha","6377400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2017","2017","kg/ha","4109.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2017","2017","t","26208980","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2018","2018","ha","6619600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2018","2018","kg/ha","3724.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2018","2018","t","24652840","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2019","2019","ha","6825300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2019","2019","kg/ha","4156.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2019","2019","t","28370280","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2020","2020","ha","6564500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2020","2020","kg/ha","3795","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2020","2020","t","24912350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2000","2000","ha","2104390","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2000","2000","kg/ha","3288.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2000","2000","t","6919370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2001","2001","ha","1729240","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2001","2001","kg/ha","3126.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2001","2001","t","5406730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2002","2002","ha","1668540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2002","2002","kg/ha","2960.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2002","2002","t","4940300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2003","2003","ha","1912970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2003","2003","kg/ha","3167.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2003","2003","t","6058900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2004","2004","ha","1627260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2004","2004","kg/ha","3742.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2004","2004","t","6090680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0115","Barley","2005","2005","ha","1322930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0115","Barley","2005","2005","kg/ha","3487.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0115","Barley","2005","2005","t","4613490","A","Official figure",""
